Network,id,ocpi_id,Name,Address,State,Latitude,Longitude,POI,Utility,kilowatts_,kilowatts1,F__station,F__DCFCs,F__CCS,F__CHAdeMO,NAME_1,NAMELSAD
FLO,240607,,Rossland Public Parking - L3,"2045 Washington St, Rossland, BC V0G 1Y0, Canada",,49.077623,-117.80038,Parking Garage/Lot,,50,50,1,2,1,1,,
FLO,240608,,Nakusp Visitor Information Center - L3,"92 6 Ave NW, Nakusp, BC V0G 1R0, Canada",,50.2399,-117.805721,Civic,,50,50,1,2,1,1,,
Greenlots,178,,Two World Trade Center,"56 SW Taylor Street, Portland Oregon 97204",OR,45.516129,-122.673851,Parking Garage/Lot,,50,50,1,2,1,1,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area"
Greenlots,194,,Downtown Portland Electric Avenue,"121 SW Salmon Street, Portland, Oregon 97204",OR,45.515896,-122.675082,Workplace Public,,50,50,3,6,3,3,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area"
Greenlots,1621,,AutoNation Nissan Tempe ,"7755 S Autoplex Loop, Tempe, AZ 85284, USA",AZ,33.346414,-111.967354,Nissan Dealership,,50,50,1,1,0,1,"Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ Metro Area"
Greenlots,2152,,Tim Dahle Nissan,"955 N. 400 E, North Salt Lake, UT 84054",UT,40.85854,-111.902618,Nissan Dealership,,50,50,1,2,1,1,"Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area"
Greenlots,4178,,Elexicon Energy,"55 Taunton Rd E, Ajax, ON L1T 0J3, Canada",,43.895497,-79.038688,Workplace Public,,50,50,1,2,1,1,,
Greenlots,5243,,Main and 3rd Public Parking,"208 W 3rd Ave, Ellensburg, Washington 98926",WA,46.994217,-120.548973,Parking Garage/Lot,,50,50,1,2,1,1,"Ellensburg, WA","Ellensburg, WA Micro Area"
Greenlots,5622,,Empire Lakewood Nissan,"14707 W Colfax Ave, Lakewood, CO 80401",CO,39.733046,-105.163697,Nissan Dealership,,50,50,1,2,1,1,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area"
Greenlots,6453,,Vons Shopping Center / Starbucks,"327 N Pass Ave, Burbank, CA 91505, USA",CA,34.155528,-118.345946,Shopping Center,Burbank Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,7217,,Tim Dahle Nissan,"4528 S. State St., Murray, UT, 84107",UT,40.673164,-111.889456,Nissan Dealership,,50,50,1,2,1,1,"Salt Lake City, UT","Salt Lake City, UT Metro Area"
Greenlots,7559,,Riverside City Hall - Lot 34,"3900 Main St., Riverside, CA 92522",CA,33.981011,-117.375798,Government,City of Riverside,50,50,1,2,1,1,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area"
Greenlots,7816,,Kearny Pearson Kia,"7303 Clairemont Mesa Blvd., San Diego, CA 92111",CA,32.831593,-117.161613,Car Dealership,San Diego Gas & Electric,50,50,1,2,1,1,"San Diego-Carlsbad, CA","San Diego-Carlsbad, CA Metro Area"
Greenlots,7852,,South Straub Park - NW,"195 Beach Dr. NE, St Petersburg, FL, 33701",FL,27.773237,-82.632751,Park,,50,50,1,2,1,1,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area"
Greenlots,8266,,Goodwill,"197 19th St, Forest Lake, MN 55434",MN,45.276894,-93.006218,Store,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,11497,,LAX Airport - Lot 1,"1 World Way, Los Angeles, CA 90045",CA,33.944721,-118.399757,Airport,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,13370,,Blackberry Bldg 10,"176 Columbia St West, Waterloo, ON, N2L 3L3",,43.478199,-80.543503,,,,,2,2,2,0,,
Greenlots,15262,,LADWP John Ferraro Building,"111 N Hope St Los Angeles, CA 90012",CA,34.059162,-118.248711,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,15588,,"Goodwill, Chan.","80 West 78th Street, Chanhassen, Minnesota 55317",MN,44.862755,-93.522247,Store,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,17908,,LADWP Joint Service Center,"1230 W 3rd St Los Angeles, CA 90017",CA,34.056873,-118.259399,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,18511,,Sacramento Natural Foods Co-op,"2820 R St., Sacramento, CA 95816",CA,38.564561,-121.471996,Store,Sacramento Municipal Utility District,50,50,1,2,1,1,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA Metro Area"
Greenlots,19381,,Hawai'i Electric Light,"1200 Kilauea Avenue Hilo, Hawaii 96720",HI,19.7108,-155.0768,Workplace Public,,50,50,1,2,1,1,"Hilo, HI","Hilo, HI Micro Area"
Greenlots,38377,,Paseo Colorado Parking Garage,"155 E Green St, Pasadena, CA, 91105",CA,34.144952,-118.146216,Parking Garage/Lot,Pasadena Water & Power,50,50,20,40,20,20,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,38408,,Green Rock Apartments,"1031 S Washington Ave, Minneapolis, MN 55415, USA",MN,44.975224,-93.253731,Residential,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,40294,,LADWP DS-73,"14061 Riverside Dr. Sherman Oaks, CA 91423",CA,34.158122,-118.439513,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,43360,,Goodwill,"5660 Main Street Northeast, Fridley, MN 55432",MN,45.07156,-93.269775,Store,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,44891,,Goodwill,"3575 Minnesota 100, St. Louis Park, MN 55416",MN,44.938496,-93.347885,Store/Retail,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,45163,,Sheetz,"1781 North Atherton Street, State College, PA 16803",PA,40.809155,-77.901146,Restaurant,,50,50,1,2,1,1,"State College, PA","State College, PA Metro Area"
Greenlots,46025,,Southeast of The Leonardo (Level 3),"255 E 500 S Salt Lake City, UT 84111",UT,40.758566,-111.883704,Street Parking,,50,50,2,4,2,2,"Salt Lake City, UT","Salt Lake City, UT Metro Area"
Greenlots,52021,,Shops at Mauna Lani ,"68-1330 Mauna Lani Drive Kamuela, HI 96743",HI,19.941145,-155.858124,Shopping Center,,50,50,1,2,1,1,"Hilo, HI","Hilo, HI Micro Area"
Greenlots,52170,,Days Hotel Conference Center,"195 New Jersey 18 East Brunswick, NJ 08816",NJ,40.469254,-74.408485,Hotel/Lodging,,20,20,1,1,0,1,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area"
Greenlots,52410,,Midwest Renewable Energy Association,"7558 Deer Rd Custer, WI 54423",WI,44.50934,-89.407262,Workplace Public,,50,50,1,2,1,1,"Stevens Point, WI","Stevens Point, WI Micro Area"
Greenlots,54017,,LADWP,"1394 S Sepulveda Blvd, Los Angeles, CA 90025",CA,34.051804,-118.447533,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,54177,,Goodwill,"5925 Egan Dr, Savage, MN 55378",MN,44.745958,-93.354267,Store,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,55292,,LADWP DS-98,"4261 Arch Dr Los Angeles, CA 91604",CA,34.142377,-118.373603,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,56123,,LADWP DS-65,"5555 Sylvia Ave., Los Angeles, CA 91356",CA,34.172114,-118.55257,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,58758,,Anaheim Regional Transit Intermodal Center - Lot A,"2626 E Katella Ave, Anaheim, CA 92806",CA,33.804474,-117.877114,Train Station,City of Anaheim Public Utilities Department,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,59155,,Allstar Kia Pomona,"8 Rio Rancho Rd Pomona, CA 91766",CA,34.032513,-117.7565,Car Dealership,Southern California Edison,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,59444,,Connexus Energy,"14601 Ramsey Blvd., Ramsey, MN 55303",MN,45.236286,-93.447075,Workplace Public,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,59772,,Kia of Irvine,"45 Oldfield, Irvine, CA 92618",CA,33.635529,-117.721527,Car Dealership,Southern California Edison,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,59970,,UMN - The Commons,"615 Washington Ave. SE, Minneapolis, MN 55414",MN,44.973839,-93.230164,Shopping Center,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,60030,,Unity Church-Unitarian,"732 Holly Avenue Saint Paul, Minnesota 55104",MN,44.94268,-93.13076,Place of Worship,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,60985,,Comfort Inn and Suites,"1224 S Main St, Wildwood, FL 34785",FL,28.838737,-82.04422,Hotel/Lodging,,50,50,2,4,2,2,"The Villages, FL","The Villages, FL Metro Area"
Greenlots,61073,,Driskill's Downtown Market,"7522, 25 11th Ave N, Hopkins, MN 55343",MN,44.924965,-93.41378,Parking Garage/Lot,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,61325,,Uptown Shopping Centre,"3440 Saanich Road Victoria, British Columbia V8Z 0B9, Canada",,48.455131,-123.374988,Shopping Center,,50,50,1,2,1,1,,
Greenlots,61575,,Capitol Kia,"755 Capitol Expressway Auto Mall San Jose, CA 95136",CA,37.275841,-121.868187,Car Dealership,Pacific Gas & Electric Company,50,50,1,2,1,1,"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area"
Greenlots,61576,,Kia Car Pros Huntington Beach,"18835 Beach Boulevard Huntington Beach, California 92648",CA,33.688705,-117.989304,Car Dealership,Southern California Edison,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,61577,,Concord Kia/Mitsubshi,"2199 Meridian Park Boulevard Concord, California 94520",CA,37.977158,-122.057938,Car Dealership,Pacific Gas & Electric Company,50,50,1,2,1,1,"San Francisco-Oakland-Hayward, CA","San Francisco-Oakland-Hayward, CA Metro Area"
Greenlots,61578,,Kia of Santa Rosa,"1255 Santa Rosa Avenue Santa Rosa, California 95404",CA,38.426066,-122.713954,Car Dealership,Pacific Gas & Electric Company,50,50,1,2,1,1,"Santa Rosa, CA","Santa Rosa, CA Metro Area"
Greenlots,61926,,Powder Springs Station Shopping Center,"1150 Powder Springs St, Marietta, GA 30064",GA,33.925705,-84.574211,Shopping Center,,50,50,1,2,1,1,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA Metro Area"
Greenlots,61940,,Courtyard Greenbrier,"1562 Crossways Blvd Chesapeake, VA 23320",VA,36.781467,-76.236787,Hotel/Lodging,,,,1,2,1,1,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
Greenlots,62215,,Goodwill,"7051 W Broadway Ave, Brooklyn Park, MN 55428",MN,45.082192,-93.377561,Library,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,62267,,Goodwill,"3991 Cedar St. Monticello, MN 55362",MN,45.288719,-93.802872,Store,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,62442,,"Goodwill, Roseville","1627 W County Rd. B Roseville, MN 55113",MN,45.006683,-93.168762,Store,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,62598,,"Goodwill, Shak","4450 12th Avenue East, Shakopee, MN 55379",MN,44.784238,-93.462762,Store,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,63036,,SummerHills Plaza,"7825 Lichen Dr Citrus Heights, CA 95621",CA,38.709305,-121.313705,Shopping Center,Sacramento Municipal Utility District,50,50,1,2,1,1,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA Metro Area"
Greenlots,63976,,Sunoco A-Plus,"1201 Airport Blvd, Pittsburgh, PA 15231",PA,40.494179,-80.267204,Store/Convience,,50,50,1,1,0,1,"Pittsburgh, PA","Pittsburgh, PA Metro Area"
Greenlots,67922,,Wright-Hennepin Co-Op Electric,"6800 Electric Dr, Rockford, MN 55373",MN,45.095352,-93.746872,Workplace Public,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,67923,,Family Pathways,"800 Main St. S, Pine City, MN 55063",MN,45.82095,-92.970169,Store,,50,50,1,2,1,1,,
Greenlots,69051,,Lee Johnson Kia,"11845 NE 85th St, Kirkland, WA 98033",WA,47.677578,-122.182648,Car Dealership,,,,1,2,1,1,"Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area"
Greenlots,70654,,Los Angeles Zoo,"5333 Zoo Dr., Los Angeles, CA 90027",CA,34.149807,-118.284272,Park,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,71294,,Round Rock Kia,"600 Jeffrey Way, Round Rock, TX 78665",TX,30.54071,-97.691483,Car Dealership,,50,50,1,2,1,1,"Austin-Round Rock, TX","Austin-Round Rock, TX Metro Area"
Greenlots,71698,,Citrus Crossing Shopping Center,"331 N Citrus Ave, Azusa CA 91702, United States",CA,34.127381,-117.890345,Shopping Center,Southern California Edison,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,72583,,Alameda Municipal Power,"2000 Grand St, Alameda, CA 94501",CA,37.776466,-122.252647,Street Parking,Alameda Power & Telecom,50,50,2,4,2,2,"San Francisco-Oakland-Hayward, CA","San Francisco-Oakland-Hayward, CA Metro Area"
Greenlots,73119,,Performance KIA,"229 SW Everett Mall Way, Everett WA 98204, United States",WA,47.906307,-122.237579,Car Dealership,,,,1,2,1,1,"Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area"
Greenlots,73559,,Del Mar Metro Gold Line Station Parking Structure,"258 S. Raymond Ave., Pasadena, CA 91105",CA,34.141945,-118.14875,Train Station,Pasadena Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,79413,,Plattekill Rest Area Northbound,"Milepost 65 Northbound, Plattekill, NY 12568 ",NY,41.578147,-74.085408,Car Service,,50,50,1,2,1,1,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area"
Greenlots,79509,,Modena Travel Plaza Southbound,"I-87 Milepost 66 Southbound, Modena, NY 12548",NY,41.591888,-74.088707,Car Service,,50,50,1,2,1,1,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area"
Greenlots,79510,,Ulster Travel Plaza Southbound,"I-87 Milepost 96 Southbound, Ruby, NY 12475",NY,42.014085,-73.999937,Car Service,,50,50,1,2,1,1,"Kingston, NY","Kingston, NY Metro Area"
Greenlots,81762,,Hawaiian Electric Company,"820 Ward Avenue, Honolulu, HI  96814",HI,21.300397,-157.851754,Workplace Public,,50,50,2,4,2,2,"Urban Honolulu, HI","Urban Honolulu, HI Metro Area"
Greenlots,81828,,McDonald's,"2140 W Ramsey St, Banning, CA 92220",CA,33.925062,-116.899346,Restaurant,City of Banning Electric Department,50,50,1,2,1,1,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area"
Greenlots,85493,,Walmart,"27540 Trail Ridge Way, Moreno Valley, California, US, 92555",CA,33.934489,-117.180664,Store,Moreno Valley Utility,50,50,1,2,1,1,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area"
Greenlots,86179,,Hawai'i Electric Light,74-5519 Kaiwi Street Kailua-Kona Hawaii 96740,HI,19.645282,-156.00005,Workplace Public,,50,50,1,2,1,1,"Hilo, HI","Hilo, HI Micro Area"
Greenlots,86998,,Intel - Visitors Parking,"2200 Mission College Blvd, Santa Clara, CA 95054",CA,37.388503,-121.964581,Workplace Public,Silicon Valley Power,50,50,1,2,1,1,"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area"
Greenlots,89682,,Sac. Airport Free Waiting Area,"5750 Crossfield Dr. Sacramento, CA 95837",CA,38.678831,-121.594822,Airport,Sacramento Municipal Utility District,,,1,2,1,1,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA Metro Area"
Greenlots,91176,,LADWP,"11170 Nebraska Ave, Los Angeles, CA 90025, USA",CA,34.045183,-118.443736,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,96107,,Bob Hope Burbank Airport,"2627 N Hollywood Way, Burbank, CA 91505",CA,34.19623,-118.353674,Airport,Burbank Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,96311,,OnCue,"1000 N Czech Hall Rd, Yukon, OK 73099",OK,35.478068,-97.740156,Gas Station,,50,50,1,2,1,1,"Oklahoma City, OK","Oklahoma City, OK Metro Area"
Greenlots,99905,,Nugget Market ,"7101 Elk Grove Blvd., Elk Grove, CA 95758",CA,38.409864,-121.420633,Store,Sacramento Municipal Utility District,50,50,2,4,2,2,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA Metro Area"
Greenlots,100508,,Sacramento Amtrak Station,"303 I St, Sacramento CA 95814, United States",CA,38.584422,-121.501911,Train Station,Sacramento Municipal Utility District,50,50,2,4,2,2,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA Metro Area"
Greenlots,105851,,Rosalia Visitor Resource and Interpretive Center,"E 6th St, Rosalia, WA 99170, USA",WA,47.234638,-117.370071,Civic,,50,50,1,2,1,1,"Pullman, WA","Pullman, WA Micro Area"
Greenlots,107939,,KTA Super Stores,"65-1158 Mamalahoa Hwy, Waimea, HI 96743",HI,20.021537,-155.667712,Shopping Center,,50,50,1,2,1,1,"Hilo, HI","Hilo, HI Micro Area"
Greenlots,111761,,OnCue.  Edmond,"5251 E Waterloo, Edmond, OK 73034",OK,35.725825,-97.412561,Gas Station,,50,50,1,2,1,1,"Oklahoma City, OK","Oklahoma City, OK Metro Area"
Greenlots,112824,,County Of Wellington ,"138 Wyndham St N, Guelph, ON N1H 4E8, Canada",,43.546952,-80.250767,Workplace Public,,50,50,1,2,1,1,,
Greenlots,113376,,Lindsay Recreation Complex,"133 Adelaide St S, Lindsay, ON K9V 3H7",,44.340835,-78.744634,School/University,,50,50,1,2,1,1,,
Greenlots,113498,,Arthur Library and Medical Centre,"110 Charles St. E, Arthur, ON N0G 1A0",,43.831205,-80.534873,Library,,50,50,1,2,1,1,,
Greenlots,113635,,Puslinch Library,"29 Brock Rd S, Guelph, ON N1H 6H9, Canada",,43.471397,-80.15039,Library,,50,50,1,2,1,1,,
Greenlots,113757,,Albertville Premium Outlets,"6500 Labeaux Ave NE, Albertville, MN 55301",MN,45.244022,-93.662773,Shopping Center,,50,50,1,2,1,1,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
Greenlots,120110,,Gettysburg National Military Park Museum and Visitor Center,"1195 Baltimore Pike, Gettysburg, PA 17325, USA",PA,39.809874,-77.222183,Park,,50,50,1,2,1,1,"Gettysburg, PA","Gettysburg, PA Metro Area"
Greenlots,128675,,Kendall Yards,"500 N Cedar St, Spokane, WA 99201",WA,47.662678,-117.431808,Government,,7,50,2,4,2,2,"Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area"
Greenlots,131679,,Doc's Sports Bar & Grill,"34427 Majestic Pine Dr, Sturgeon Lake, MN 55783",MN,46.37296,-92.788752,Restaurant,,50,50,1,2,1,1,,
Greenlots,136027,,Haiku Shopping Center,"810 Haiku Rd, Haiku, Hawaii, US, 96708",HI,20.913727,-156.322937,Shopping Center,,50,50,1,2,1,1,"Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI Metro Area"
Greenlots,138719,,Brelsford WSU Visitor Center,"150 E Spring St, Pullman, WA 99163",WA,46.730022,-117.174232,Civic,,50,50,1,2,1,1,"Pullman, WA","Pullman, WA Micro Area"
Greenlots,141118,,STA Park & Ride,"22609 E Mission Ave, Liberty Lake, WA 99019, USA",WA,47.670528,-117.103264,Parking Garage/Lot,,50,50,1,2,1,1,"Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area"
Greenlots,142090,,16th Ave S Parking/Charging,"2535 16th Ave S, Seattle, Washington, US, 98144",WA,47.5798,-122.312186,Street Parking,,50,50,2,4,2,2,"Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area"
Greenlots,142189,,London Sports Chiropractic,"448 Horton St E, London, ON N6B 1M3, Canada",,42.982372,-81.235761,Workplace Public,,20,20,1,2,1,1,,
Greenlots,142629,,Simcoe County Museum,"1151 Highway 26 Minesing, Ontario L0L 1Y2 Canada",,44.444375,-79.748557,Museum,,50,50,1,2,1,1,,
Greenlots,142740,,Keaâ€™au Shopping Center,"16-586 Old Volcano Rd, Keaâ€™au, Hawaii, US, 96749",HI,19.622263,-155.040665,Shopping Center,,50,50,1,2,1,1,"Hilo, HI","Hilo, HI Micro Area"
Greenlots,142768,,Station Park  ,"212 Huron St, Stayner, ON L0M 1S0, Canada",,44.419762,-80.087207,Park,,50,50,1,2,1,1,,
Greenlots,142947,,Washago Park and Ride,"8341 Simcoe County Rd 169, Washago, ON L0K 2B0, Canada",,44.75292,-79.338407,Parking Garage/Lot,,50,50,1,2,1,1,,
Greenlots,144004,,Malden Travel Plaza Northbound,"I-87 Mile Post 103 North, Malden on the Hudson, New York, US, 12453",NY,42.110332,-73.95639,Car Service,,50,50,1,2,1,1,"Kingston, NY","Kingston, NY Metro Area"
Greenlots,145118,,Papaaloa Country Store,"35-2032 Old Mamalahoa Highway, PÄpaâ€˜aloa, HI 96780",HI,19.977063,-155.219648,Store,,50,50,1,2,1,1,"Hilo, HI","Hilo, HI Micro Area"
Greenlots,145500,,West Central Research and Outreach Center,"46352 MN-329, Morris, MN 56267",MN,45.594965,-95.87899,Workplace Public,,50,50,1,2,1,1,,
Greenlots,146112,,Sanitation Districts of Los Angeles County,"1955 Workman Mill Rd, Whittier, CA 90601",CA,34.033228,-118.020899,Government,Southern California Edison,50,50,4,8,4,4,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,149856,,DWP Crenshaw Payment Center,"4030 Crenshaw Blvd, Los Angeles, CA 90008",CA,34.012247,-118.334318,Workplace Public,Los Angeles Department of Water & Power,50,50,4,8,4,4,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
Greenlots,153915,,Southridge Sports Complex,"2901 Southridge Blvd, Kennewick, WA 99337",WA,46.179768,-119.188095,Park,,50,50,1,2,1,1,"Kennewick-Richland, WA","Kennewick-Richland, WA Metro Area"
Greenlots,154119,,LADWP,"11137 National Blvd, Los Angeles, CA 90064, USA",CA,34.028153,-118.427895,Workplace Public,Los Angeles Department of Water & Power,50,50,1,2,1,1,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area"
