Latitude,Longitude,Charger Type,Charger ID,Property Name,Revenue,Variable Expense,Fixed Expense,Direct Margin,Network Operating Margin,Capacity,Sessions to BE,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19
35.14124,-85.230076,DC,C5161,Harvest Grocery,236.1673729,160.1500079,653.1520388,76.01736502,-577.1346738,50,1.554571512,0.252314815,0.389784946,0.629480287,0.339781746,0.658602151,0.585648148,0.228494624,0.215277778,0,0.116487455,0.118055556,0,0.280092593,0.490591398,0.123207885,0.399305556,0.241935484,0.152777778,0.465949821,0.50462963,0.246415771,0.107526882,0.324074074
40.604589,-80.280445,DC,C5907,Dunkin Donuts - Aliquippa,96.30241717,76.32891869,835.1690526,19.97349849,-815.1955541,50,2.19581294,0.143518519,0.080645161,0,0,0.313620072,0,0.427867384,0.208333333,0.132168459,0.02688172,0.435185185,0.481630824,0.287037037,0.376344086,0.716845878,0.310019841,0.163530466,0.291666667,0.194892473,0.150462963,0.221774194,0.096326165,0.12962963
40.262571,-80.174952,DC,C5902,Dunkin Donuts - Canonsburg,428.3908211,238.280026,858.0309005,190.1107951,-667.9201054,50,1.799111395,0.071759259,0.138888889,0.141129032,0,0.280017921,0.111111111,0.665322581,1.043981481,0.472670251,1.117831541,0.219907407,0.546594982,1.104166667,1.207437276,0.808691756,0.984623016,0.723566308,1.719907407,0.560035842,0.659722222,0.353942652,1.02374552,0.696759259
40.440003,-80.06893,DC,C5908,Dunkin Donuts - Crafton,347.6278442,235.8122045,858.7887894,111.8156397,-746.9731497,50,2.012048888,0.298611111,0.347222222,0,0.03968254,0.069444444,0.166666667,0.156810036,0.310185185,0.472670251,0.116487455,0.046296296,0.150089606,0.525462963,0.873655914,1.003584229,0.491071429,0.943100358,1.078703704,1.115591398,0.724537037,2.034050179,1.227598566,3.240740741
40.511493,-79.948265,DC,C5906,Dunkin Donuts - Etna,351.280761,267.4408759,860.3940778,83.8398851,-776.5541927,50,2.091728465,0.247685185,0.19265233,0.656362007,0.647321429,0.448028674,0.907407407,0.568996416,0.729166667,0.761648746,1.471774194,0.488425926,0.647401434,0.627314815,1.633064516,1.041666667,1.396329365,0.61827957,1.152777778,1.104390681,0.506944444,2.72625448,1.547939068,1.893518519
40.538421,-79.833921,DC,C5903,Dunkin Donuts - Freeport Rd,461.7672043,311.1059566,865.4965011,150.6612477,-714.8352534,50,1.925482164,0.597222222,0.929659498,0.636200717,0.704365079,0.387544803,0.608796296,0.483870968,0.916666667,1.650985663,1.285842294,1.719907407,1.003584229,1.310185185,1.090949821,0.833333333,0.218253968,0.304659498,0.643518519,1.155913978,1.319444444,1.068548387,2.020609319,2.238425926
40.310373,-79.619362,DC,C5905,Dunkin Donuts - Jeannette,667.6121826,457.1744288,888.6403955,210.4377537,-678.2026418,50,1.826808463,0.291666667,1.021505376,1.353046595,1.257440476,1.572580645,3.597222222,3.918010753,3.340277778,1.910842294,0.309139785,2.458333333,3.452060932,2.44212963,2.186379928,3.402777778,1.378968254,1.438172043,1.37037037,1.767473118,2.844907407,1.406810036,2.450716846,2.923611111
40.517833,-80.031722,DC,C5904,Dunkin Donuts - View Park,527.1368631,310.4924215,873.9558136,216.6444416,-657.311372,50,1.770535682,0.643518519,0.389784946,0.277777778,0.079365079,0.221774194,0.050925926,0.033602151,0.24537037,0.849014337,1.362007168,0.837962963,1.314964158,1.444444444,1.413530466,1.395609319,0.992063492,0.573476703,0.5,2.065412186,2.094907407,2.352150538,1.771953405,1.958333333
29.725711,-95.426742,DC,C6044,HEB - Greenway,3340.207869,2040.03072,2673.437143,1300.177149,-1373.259994,50,3.699016819,6.962962963,7.813620072,8.001792115,8.752480159,7.452956989,8.784722222,6.424731183,8.060185185,5.591397849,5.777329749,5.583333333,5.465949821,5.368055556,5.750448029,6.978046595,4.561011905,8.573028674,7.791666667,6.987007168,5.173611111,6.608422939,5.728046595,6.324074074
29.736758,-95.4021,DC,C6122,HEB - Montrose,1248.644182,1471.89957,3984.677647,-223.2553879,-4207.933035,50,11.33449976,6.076388889,5.80421147,8.508064516,7.750496032,8.254928315,6.694444444,8.340053763,7.194444444,5.84453405,7.125896057,5.865740741,7.963709677,8.284722222,7.316308244,7.244623656,6.443452381,0.840053763,0,4.133064516,6.476851852,5.754928315,9.525089606,7.974537037
30.127026,-95.444769,DC,C6187,HEB - Spring,767.9610764,1204.873116,2037.250015,-436.9120393,-2474.162054,50,6.664409573,3.949074074,4.681899642,4.38172043,4.848710317,3.709677419,6.981481481,4.285394265,5.576388889,3.373655914,3.250448029,2.571759259,3.189964158,2.997685185,3.593189964,4.758064516,3.333333333,1.422491039,3.259259259,1.783154122,1.972222222,1.525537634,2.443996416,2.645833333
29.785291,-95.532355,DC,C6103,HEB - Village Plaza,917.7313884,1202.846814,2564.269476,-285.1154251,-2849.384901,50,7.675110843,1.465277778,2.676971326,3.015232975,1.577380952,2.316308244,2.668981481,2.383512545,2.180555556,1.915322581,2.654569892,2.766203704,3.960573477,4.935185185,4.735663082,4.77374552,2.889384921,2.822580645,2.083333333,2.594086022,2.537037037,3.3109319,3.017473118,3.671296296
38.900171,-77.024125,DC,C1604,City Center Hines,2101.736319,681.369128,1078.317388,1420.367191,342.0498029,50,-0.921346271,0.856481481,1.158154122,2.246863799,3.179563492,3.042114695,1.650462963,2.0609319,1.828703704,3.259408602,2.531362007,2.201388889,1.720430108,3.928240741,1.541218638,1.780913978,1.879960317,1.433691756,1.016203704,0.949820789,2.025462963,2.152777778,1.677867384,0.738425926
37.130713,-121.979825,DC,C1166,Summit House,5233.85901,1344.34253,1322.595309,3889.51648,2566.921171,50,-6.914265779,2.907407407,4.525089606,4.569892473,5.091765873,4.939516129,3.696759259,4.442204301,4.506944444,4.455645161,4.856630824,4.377314815,5.369623656,4.324074074,4.58781362,5.01344086,7.046130952,5.360663082,5.381944444,7.197580645,5.80787037,7.213261649,8.102598566,7.064814815
37.130713,-121.979825,DC,C1165,Summit House,5104.267534,1311.056319,1322.595309,3793.211214,2470.615905,50,-6.654857656,2.199074074,3.266129032,2.977150538,3.204365079,3.597670251,3.550925926,3.275089606,3.983796296,3.382616487,4.292114695,3.928240741,2.91890681,2.833333333,1.989247312,3.147401434,5.161210317,6.758512545,6.587962963,6.556899642,5.724537037,5.19937276,4.731182796,5.173611111
34.10243,-118.309042,DC,C6810,Hollywest Promenade,6062.240375,5720.607833,3316.237148,341.6325427,-2974.604606,50,8.012402978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.10243,-118.309042,DC,C6809,Hollywest Promenade,4523.998991,4269.052769,3316.237148,254.9462216,-3061.290927,50,8.245901486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.10243,-118.309042,DC,C6814,Hollywest Promenade,7488.027889,7066.04627,3316.237148,421.9816189,-2894.255529,50,7.79597449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.10243,-118.309042,DC,C6813,Hollywest Promenade,6191.519283,5842.601335,3316.237148,348.9179486,-2967.3192,50,7.992778989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.10243,-118.309042,DC,C6812,Hollywest Promenade,6213.327902,5863.180947,3316.237148,350.1469553,-2966.090193,50,7.989468533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.10243,-118.309042,DC,C6811,Hollywest Promenade,4663.942473,4401.109852,3316.237148,262.8326209,-3053.404527,50,8.22465866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.10243,-118.309042,DC,C6738,Hollywest Promenade,3384.571287,3193.836571,3316.237148,190.7347157,-3125.502432,50,8.418861771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009920635,0,0,0,0,0,0,0
34.10243,-118.309042,DC,C7065,Hollywest Promenade,5542.672908,5230.32016,3316.237148,312.3527478,-3003.8844,50,8.091271112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076884921,6.86827957,8.868055556,12.80689964,14.89583333,13.16980287,14.91487455,19.8125
34.10243,-118.309042,DC,C6713,Hollywest Promenade,3938.987504,3717.009121,3316.237148,221.9783831,-3094.258765,50,8.334703744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91218638,6.715277778,13.5640681,12.57175926,10.26657706,11.8077957,15.17592593
34.027891,-118.391427,DC,C6996,Venice Crossroads,1783.553295,1153.861973,2063.004605,629.6913224,-1433.313283,50,3.860776519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.027891,-118.391427,DC,C6992,Venice Crossroads,752.2418384,486.6595543,2063.004605,265.5822841,-1797.422321,50,4.841541605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.027891,-118.391427,DC,C6993,Venice Crossroads,1591.847545,1029.838779,2063.004605,562.0087655,-1500.99584,50,4.043086437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.027891,-118.391427,DC,C6995,Venice Crossroads,2488.277469,1609.780182,2063.004605,878.4972863,-1184.507319,50,3.190592105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.027891,-118.391427,DC,C6994,Venice Crossroads,2568.420006,1661.628045,2063.004605,906.791961,-1156.212644,50,3.114377493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.027891,-118.391427,DC,C6990,Venice Crossroads,1279.625978,827.8484074,2063.004605,451.7775702,-1611.227035,50,4.340005481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.027387,-118.392248,DC,C6989,Venice Crossroads,3622.568874,2343.605026,2063.004605,1278.963847,-784.0407577,50,2.111894297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93287037,9.287634409,12.14351852,12.12589606,12.9547491,12.74537037
34.027387,-118.392248,DC,C6988,Venice Crossroads,3954.623131,2558.42607,2063.004605,1396.197061,-666.8075439,50,1.796114596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12037037,7.739695341,9.388888889,10.61603943,12.52912186,14.52777778
34.027891,-118.391427,DC,C6991,Venice Crossroads,1115.28203,721.5268124,2063.004605,393.755218,-1669.249387,50,4.496294645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.88418,-118.025344,DC,C1558,IQ Air - La Mirada,3498.94146,453.9609217,1783.503875,3044.980538,1261.476663,50,-3.397916936,3.6875,4.881272401,5.582437276,7.145337302,5.842293907,4.564814815,5.176971326,3.537037037,6.25672043,7.894265233,10.60648148,8.147401434,6.604166667,9.204749104,7.284946237,4.47172619,4.180107527,4.706018519,5.286738351,6.127314815,4.948476703,5.297939068,5.032407407
33.7721,-84.3662,DC,C1681,Ponce City Marketplace I,1152.577567,610.4959268,1422.058531,542.08164,-879.9768914,50,2.370308125,6.210648148,1.890681004,0,0,0,0.134259259,4.728942652,3.516203704,6.859318996,4.612455197,4.831018519,5.380824373,4.481481481,3.680555556,1.216397849,3.568948413,2.663530466,2.930555556,4.177867384,3.474537037,3.194444444,2.264784946,3.157407407
30.4896289,-81.6789149,DC,C6012,Doubletree - JAX Airport,200.701108,158.9025226,856.5910057,41.79858535,-814.7924203,50,2.194727058,2.321759259,2.412634409,1.718189964,5.37202381,5.492831541,1.847222222,3.646953405,2.925925926,3.35125448,3.660394265,3.168981481,5.692204301,3.173611111,2.258064516,1.265681004,0.783730159,1.133512545,1.018518519,0.383064516,0.287037037,0.613799283,0.450268817,0.453703704
40.6017198,-105.0743098,DC,C2686,Jax Outdoor Gear Fort Collins,817.0257406,911.8526281,925.3212317,-94.82688745,-1020.148119,50,2.747873722,1.662037037,1.583781362,2.28046595,2.098214286,2.318548387,1.479166667,1.444892473,1.863425926,2.466397849,2.157258065,1.527777778,3.225806452,3.3125,2.824820789,2.251344086,1.919642857,2.018369176,2.143518519,2.661290323,3.087962963,1.88844086,0.239695341,2.229166667
39.9899581,-105.0978145,DC,C2778,Jax Outdoor Gear Lafayette,1636.928211,2474.682873,1541.717347,-837.7546621,-2379.472009,50,6.409352212,8.636574074,9.751344086,10.25537634,9.739583333,7.959229391,6.659722222,4.943996416,1.282407407,7.130376344,9.509408602,7.456018519,11.6375448,10.74074074,10.56675627,8.463261649,10.60763889,5.898297491,6.034722222,6.397849462,6.622685185,6.731630824,5.521953405,6.391203704
40.4058248,-105.0632451,DC,C2780,Jax Outdoor Gear Loveland,1238.845777,551.4073754,2885.44857,687.4384014,-2198.010168,50,5.92056611,5.208333333,6.729390681,6.624103943,7.242063492,4.98655914,5.537037037,5.309139785,4.303240741,4.731182796,4.043458781,5.118055556,5.286738351,6.891203704,5.622759857,5.501792115,5.05952381,1.827956989,4.594907407,3.212365591,4.280092593,4.711021505,5.869175627,7.678240741
38.00454,-122.55567,DC,C1659,Kaiser San Rafael - Freedom Station,1763.47244,126.8953583,1487.964498,1636.577082,148.6125835,50,-0.400303255,1.226851852,1.532258065,1.113351254,1.369047619,1.232078853,0.747685185,1.621863799,2.025462963,1.964605735,1.673387097,1.773148148,3.13844086,3.715277778,4.139784946,5.757168459,6.051587302,5.400985663,4.143518519,2.484318996,2.509259259,1.534498208,1.137992832,1.847222222
42.278404,-83.270086,DC,C5252,Dunkin Donuts - Dearborn Heights,367.6115735,257.2434479,879.4246923,110.3681256,-769.0565667,50,2.07153284,0.039351852,0.344982079,0.138888889,0.364583333,0.103046595,0.43287037,0.577956989,0.69212963,0.035842294,0.338261649,0.456018519,0.40546595,0.636574074,0.647401434,1.942204301,0.491071429,0.947580645,0.282407407,0.685483871,1.319444444,0.828853047,0.100806452,0
42.457768,-83.133241,DC,C5253,Dunkin Donuts - Ferndale,569.8656208,370.0031113,885.8351925,199.8625095,-685.972683,50,1.847737867,0.622685185,0.542114695,0.486111111,2.294146825,1.104390681,0.675925926,1.281362007,0.974537037,0.996863799,1.25672043,1.215277778,1.67562724,2.655092593,3.501344086,1.581541219,2.69593254,2.703853047,1.652777778,1.574820789,0.032407407,1.736111111,2.748655914,5.530092593
42.5816,-83.03097,DC,C5133,Dunkin Donuts - Sterling Heights,684.2480905,513.3058077,734.2794932,170.9422828,-563.3372104,50,1.517406627,0.122685185,0.723566308,0.488351254,0,0.215053763,0.331018519,0.423387097,0.516203704,0.629480287,0.264336918,0.912037037,1.85483871,3.731481481,4.202508961,7.204301075,3.293650794,3.658154122,2.018518519,2.665770609,2.826388889,1.597222222,1.603942652,1.800925926
27.9444132,-82.4764382,DC,C6015,DD- Tampa,1334.494981,917.4991328,993.1284771,416.9958483,-576.1326288,50,1.551872401,0.733796296,0.647401434,0.835573477,2.028769841,3.651433692,2.085648148,2.968189964,2.201388889,3.09811828,2.443996416,3.326388889,2.831541219,3.083333333,2.544802867,4.643817204,3.78968254,4.619175627,4.071759259,2.970430108,3.5625,3.391577061,3.362455197,3.685185185
33.83835,-117.937602,DC,C2397,Anaheim Plaza,3197.049346,1537.012167,1613.540534,1660.037179,46.4966452,50,-0.125243489,12.28472222,8.472222222,13.16532258,12.77281746,11.47849462,11.16203704,11.93996416,20.36111111,11.79435484,13.71415771,15.0625,17.06765233,17.28240741,16.79435484,12.78449821,9.196428571,9.861111111,10.29861111,7.28718638,7.768518519,8.32437276,5.271057348,9.356481481
33.886268,-117.520932,DC,C1385,Corona Hills Plaza,1865.930097,758.8922635,1065.368478,1107.037834,41.66935566,50,-0.112240689,4.12962963,3.608870968,3.407258065,2.532242063,2.988351254,3.224537037,3.595430108,3.268518519,4.775985663,5.230734767,7.280092593,7.683691756,7.236111111,7.468637993,7.688172043,8.24156746,5.542114695,1.796296296,6.774193548,5.546296296,5.508512545,6.207437276,3.733796296
34.034229,-117.689014,DC,C1387,Country Fair Shopping Center,3397.786375,1308.297628,1093.99504,2089.488748,995.4937074,50,-2.681464532,5.435185185,4.242831541,4.854390681,4.593253968,4.513888889,3.803240741,5.098566308,5.821759259,5.757168459,5.568996416,6.43287037,6.467293907,6.793981481,8.165322581,9.858870968,8.524305556,9.327956989,7.543981481,8.467741935,8.046296296,7.587365591,5.566756272,5.701388889
39.280648,-76.85693,DC,C2164,Ellicott City - Enchanted Forest Shopping Center,690.7078213,1006.498515,2557.108092,-315.7906934,-2872.898785,50,7.738447906,0.849537037,0.208333333,0.694444444,0.82093254,1.075268817,0.296296296,1.073028674,0.965277778,1.590501792,1.915322581,1.759259259,2.567204301,2.469907407,2.542562724,0.59811828,2.219742063,3.853046595,3.141203704,2.175179211,1.451388889,1.46281362,1.586021505,0.618055556
39.28926,-76.728277,DC,C1662,Ingleside Shopping Center,325.1556101,156.0407074,2788.853391,169.1149027,-2619.738488,50,7.056534648,1.555555556,0,1.572580645,3.955853175,2.240143369,2.766203704,1.644265233,1.699074074,2.972670251,0.976702509,1.203703704,0.452508961,0.62037037,1.039426523,1.308243728,0.935019841,0.427867384,0.877314815,1.917562724,1.375,1.46281362,1.22311828,1.166666667
33.167291,-117.247993,DC,C2851,Melrose Village,3036.268198,1186.564156,1797.530149,1849.704042,52.17389337,50,-0.14053574,5.791666667,5.165770609,3.696236559,4.025297619,4.357078853,7.782407407,7.970430108,6.550925926,8.196684588,10.29345878,10.15277778,8.72311828,8.229166667,9.489247312,8.651433692,8.196924603,7.645609319,7.159722222,8.449820789,6.847222222,6.915322581,7.139336918,7.333333333
33.723395,-117.988754,DC,C2349,Pavilions Place,1403.574633,641.1949283,1160.23621,762.3797051,-397.8565048,50,1.071667353,10.43981481,3.192204301,8.010752688,2.976190476,3.738799283,3.925925926,2.260304659,3.344907407,6.010304659,5.994623656,6.525462963,4.540770609,3.986111111,1.382168459,3.342293907,5.873015873,5.60483871,3.097222222,3.74327957,3.071759259,4.563172043,4.357078853,5.321759259
32.957809,-117.126601,DC,C2012,Rancho Penasquitos Towne Ctr,7338.69991,5176.685227,1681.499309,2162.014684,480.5153744,50,-1.294317507,14.5625,17.61648746,11.6733871,18.68303571,17.82482079,21.19907407,15.68324373,9.877314815,19.58109319,18.04883513,6.747685185,14.81182796,10.90740741,14.53181004,16.46729391,16.85267857,17.00492832,17.65509259,18.06227599,12.95138889,13.49014337,16.75179211,15.71990741
33.87195,-117.736794,DC,C2127,Savi Ranch - Yorba Linda,2025.701248,901.779524,1130.257747,1123.921724,-6.33602368,50,0.01706673,5.678240741,5.916218638,8.149641577,4.412202381,4.652777778,3.215277778,5.056003584,5.00462963,5.181451613,7.150537634,7.115740741,5.689964158,6.449074074,5.349462366,6.843637993,4.546130952,2.836021505,4.354166667,4.596774194,5.55787037,4.318996416,4.540770609,2.99537037
33.83835,-117.937602,DC,C2398,Anaheim Plaza,12093.23627,5813.939442,1613.540534,6279.296829,4665.756296,50,-12.56769373,16.14583333,19.77374552,18.43189964,19.99751984,19.36379928,20.03009259,21.20967742,29.88888889,21.44713262,21.14247312,20.13194444,14.23835125,19.28240741,21.98700717,18.44982079,18.62847222,17.60976703,16.78009259,17.46415771,19.34259259,17.90322581,11.64202509,10.18518519
33.886268,-117.520932,DC,C2721,Corona Hills Plaza,10004.3147,4068.853941,1065.368478,5935.460761,4870.092283,50,-13.11809369,5.513888889,7.491039427,6.841397849,7.594246032,9.079301075,10.20138889,8.581989247,9.664351852,9.655017921,10.73700717,11.91898148,11.85483871,12.82407407,12.28718638,13.29077061,13.11507937,11.32392473,18.30787037,15.66980287,12.88888889,13.96729391,13.38037634,14.4537037
34.034229,-117.689014,DC,C2524,Country Fair Shopping Center,8164.959957,3143.869732,1093.99504,5021.090225,3927.095184,50,-10.57803417,11.58101852,9.840949821,13.89784946,16.57242063,13.4453405,11.15277778,7.784498208,7.020833333,11.56810036,10.72132616,12.93055556,11.9578853,13.34027778,14.23387097,19.22715054,19.40724206,11.12903226,16.11111111,15.015681,11.45833333,12.65456989,10.89829749,10.82407407
37.336258,-122.016159,DC,C5532,Cupertino Village,9656.104845,4132.10203,1537.472275,5524.002814,3986.530539,50,-10.7381294,16.9537037,18.07123656,19.36603943,19.3328373,19.95071685,17.98611111,18.78360215,17.22916667,19.11066308,17.94130824,18.33101852,20.20609319,19.08796296,19.85887097,21.28808244,24.4171627,19.69982079,16.44675926,18.17204301,16.99537037,13.20340502,14.42204301,18.57175926
37.336258,-122.016159,DC,C5531,Cupertino Village,7990.225369,3419.22825,1537.472275,4570.997119,3033.524844,50,-8.171110691,9.152777778,13.0062724,15.67204301,15.81845238,14.68637993,8.9375,14.96639785,14.96759259,14.01433692,14.58781362,14.90509259,15.87141577,16.90972222,19.54973118,21.27240143,21.16071429,17.4327957,14.08564815,13.97177419,13.14351852,8.452060932,12.20206093,13.78009259
33.143087,-117.094945,DC,C3172,Del Norte Plaza,13759.83254,9170.587171,1566.953461,4589.245369,3022.291908,50,-8.140853623,15.92592593,15.56003584,17.45071685,16.90724206,18.65367384,17.94675926,17.59632616,18.53240741,17.17517921,19.22491039,21.09953704,19.0703405,21.12731481,21.78091398,20.2374552,18.89880952,19.42876344,23.54398148,23.09139785,22.14583333,20.32258065,22.03853047,21.16435185
33.143087,-117.094945,DC,C2095,Del Norte Plaza,10545.16213,7028.089057,1566.953461,3517.073068,1950.119607,50,-5.252847426,14.1412037,16.1827957,14.2921147,13.7921627,16.12455197,16.19675926,15.65636201,15.96064815,17.60304659,18.88888889,20.08796296,20.79301075,20.91666667,19.63709677,20.75716846,18.88144841,15.88485663,17.21527778,18.08019713,16.03240741,14.55197133,17.49551971,17.80787037
39.280648,-76.85693,DC,C5097,Ellicott City - Enchanted Forest Shopping Center,1009.867573,1471.577678,2557.108092,-461.7101056,-3018.818197,50,8.131496828,2.990740741,2.876344086,3.010752688,3.095238095,1.742831541,2,2.387992832,3.090277778,2.231182796,2.242383513,3.736111111,5.911738351,5.986111111,4.917114695,3.176523297,4.305555556,4.030017921,2.80787037,2.414874552,2.849537037,3.024193548,2.549283154,2.104166667
40.39064,-104.7572915,DC,C4998,Greeley Commons,1458.134176,1817.537738,1512.411781,-359.4035621,-1871.815343,50,5.04192685,8.0625,7.970430108,7.347670251,7.212301587,5.461469534,6.171296296,5.069444444,5.363425926,5.300179211,5.60483871,6.574074074,6.541218638,5.831018519,6.944444444,6.124551971,5.535714286,6.010304659,6.113425926,4.809587814,4.201388889,3.841845878,6.395609319,5.956018519
39.541246,-104.9394185,DC,C2776,Highlands Ranch Shopping Center,2090.736799,2203.72189,2059.420065,-112.9850908,-2172.405156,50,5.85159638,11.15046296,9.014336918,8.409498208,6.922123016,6.980286738,6.847222222,5.172491039,6.039351852,5.801971326,8.102598566,10.07407407,8.698476703,8.912037037,7.302867384,7.349910394,8.841765873,7.114695341,6.25462963,7.329749104,8.217592593,9.059139785,11.22087814,8.974537037
39.28926,-76.728277,DC,C5102,Ingleside Shopping Center,5402.929805,2592.841589,2788.853391,2810.088216,21.23482546,50,-0.057198183,3.354166667,6.615143369,6.787634409,1.493055556,1.220878136,0.990740741,0.869175627,0.5,0.575716846,0.723566308,1.395833333,2.681451613,1.428240741,2.025089606,1.635304659,1.517857143,0.551075269,0.909722222,1.279121864,1.560185185,2.441756272,2.356630824,3.493055556
33.74547,-117.817088,DC,C6850,Larwin Square,14126.59777,4692.955604,2036.034842,9433.642164,7397.607322,50,-19.92621501,0,0,0,0,0,0,0,0,0,0,4.831018519,21.41577061,22.13425926,22.15501792,19.50268817,23.43501984,19.51388889,24.14351852,24.59677419,24.84490741,16.1155914,18.2952509,17.33333333
33.74547,-117.817088,DC,C2035,Larwin Square,10638.98705,3534.346678,2036.034842,7104.64037,5068.605529,50,-13.65280951,17.44675926,20.6922043,20.42562724,25.14880952,22.35215054,24.67592593,21.26344086,27.36111111,25.27329749,28.56854839,17.69212963,20.29793907,20.18981481,22.66801075,21.98476703,25.29265873,14.70878136,18.41203704,15.44130824,16.91666667,24.18234767,23.89784946,23.08333333
37.593491,-122.503365,DC,C6629,Linda Mar Shopping Center,8017.945226,3808.813031,2016.784931,4209.132196,2192.347265,50,-5.905312498,0,0,0,0,0,0,0.103046595,4.201388889,4.670698925,5.577956989,5.935185185,6.088709677,5.488425926,6.216397849,6.733870968,9.952876984,10.86693548,7.55787037,10.06496416,7.252314815,8.006272401,7.795698925,9.594907407
37.593491,-122.503365,DC,C2377,Linda Mar Shopping Center,6877.481132,3267.051472,2016.784931,3610.42966,1593.644729,50,-4.292645736,4.548611111,5.306899642,3.566308244,3.645833333,2.043010753,2.75462963,3.541666667,3.416666667,4.655017921,6.079749104,5.928240741,4.80062724,4.081018519,5.474910394,5.589157706,5.682043651,6.153673835,7.016203704,7.340949821,6.108796296,4.034498208,4.630376344,4.030092593
33.167291,-117.247993,DC,C2852,Melrose Village,6865.916013,2683.178595,1797.530149,4182.737418,2385.207269,50,-6.424800725,11.11342593,8.978494624,11.6890681,12.05605159,10.99910394,11.81018519,10.26209677,11.09722222,12.51344086,13.8172043,11.94212963,12.73073477,13.78240741,8.532706093,12.32526882,12.07589286,8.700716846,8.541666667,9.339157706,9.259259259,7.683691756,6.061827957,11.21759259
33.39051,-111.68068,DC,C4206,Mesa Pavillions-North,3608.316617,1811.509303,1761.218158,1796.807314,35.58915618,50,-0.095863047,4.275462963,4.453405018,2.184139785,2.755456349,3.252688172,3.405092593,3.496863799,4.013888889,4.702060932,6.684587814,6.671296296,5.109767025,4.865740741,4.702060932,6.066308244,5.257936508,3.848566308,3.319444444,3.245967742,4.201388889,4.484767025,5.264336918,3.016203704
39.8412045,-105.0836477,DC,C4996,Northridge Shopping Center,1142.89983,1417.949043,1383.732825,-275.0492133,-1658.782039,50,4.468099767,8.291666667,8.615591398,8.075716846,8.673115079,6.747311828,5.675925926,5.833333333,7.444444444,5.927419355,6.234318996,7.905092593,11.96460573,5.377314815,4.650537634,4.894713262,6.393849206,3.904569892,2.532407407,5.22625448,3.460648148,3.230286738,0.515232975,2.907407407
33.723395,-117.988754,DC,C3015,Pavilions Place,5665.604669,2588.217892,1160.23621,3077.386776,1917.150567,50,-5.16404193,14.19212963,10.20609319,8.308691756,6.316964286,8.514784946,11.83796296,10.02912186,9.388888889,5.83781362,3.371415771,6.483796296,9.431003584,9.384259259,12.69041219,8.089157706,3.707837302,5.064964158,8.712962963,8.257168459,8.006944444,8.158602151,6.198476703,4.37037037
32.957809,-117.126601,DC,C4577,Rancho Penasquitos Towne Ctr,17034.21153,12015.85461,1681.499309,5018.356917,3336.857607,50,-8.98816864,18.96064815,19.61469534,22.53360215,23.53670635,26.52329749,24.53935185,24.43772401,24.50462963,16.22759857,23.06675627,26.88657407,22.26926523,19.76157407,25.73700717,18.37141577,26.49305556,22.84498208,23.06712963,22.27822581,23.29398148,20.18369176,19.04569892,18.83564815
32.840265,-116.982642,DC,C5882,Santee Trolley,6342.669986,4721.261749,1788.388278,1621.408238,-166.9800407,50,0.449777887,8.178240741,9.18234767,8.237007168,8.415178571,8.494623656,8.3125,8.366935484,10.31481481,10.72132616,12.57168459,13.0462963,11.42249104,12.15509259,11.5188172,10.31586022,12.19246032,11.22759857,8.893518519,9.063620072,8.527777778,8.615591398,13.9202509,7.157407407
